Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,820809,-,-,-,34.12,-118.39,0,342,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,GHI,Pressure,Wind Speed,Relative Humidity
2020,1,8,11,0,7.800000000000001,0,972,1.3,99.74000000000001
2020,1,8,12,0,7.4,0,972,1.3,100
2020,1,8,13,0,7,0,972,1.3,100
2020,1,8,14,0,6.6000000000000005,0,972,1.6,100
2020,1,8,15,0,7.300000000000001,0,972,2.2,96.34
2020,1,8,16,0,9.200000000000001,141,973,2.9000000000000004,84.45
2020,1,8,17,0,11.200000000000001,320,973,2.9000000000000004,72.39
2020,1,8,18,0,13.3,471,973,2.7,58.230000000000004
2020,1,8,19,0,14.9,567,972,2.6,46.26
2020,1,8,20,0,15.700000000000001,599,971,2.6,40.83
2020,1,8,21,0,15.9,563,971,2.7,39.07
2020,1,8,22,0,15.600000000000001,307,971,3,40.33
2020,1,8,23,0,14.4,321,971,2.9000000000000004,48.61
2020,1,9,0,0,11.4,76,971,2.3000000000000003,69.22
2020,1,9,1,0,9.3,0,971,2.3000000000000003,78.91
2020,1,9,2,0,8.5,0,972,2.1,85.33
2020,1,9,3,0,7.9,0,972,2,88.17
2020,1,9,4,0,7.5,0,972,2.1,88.75
2020,1,9,5,0,7.2,0,972,2,89.14
2020,1,9,6,0,6.9,0,972,1.9000000000000001,90.04
2020,1,9,7,0,6.800000000000001,0,972,1.6,89.74
2020,1,9,8,0,6.9,0,972,1.3,88.24
2020,1,9,9,0,6.9,0,972,1.3,87.78
2020,1,9,10,0,6.800000000000001,0,972,1.3,87.93
2020,1,9,11,0,6.5,0,972,1.6,89.59
2020,1,9,12,0,6.1000000000000005,0,972,1.8,91.64
2020,1,9,13,0,6,0,972,1.7000000000000002,91.04
2020,1,9,14,0,5.9,0,972,1.7000000000000002,89.91
2020,1,9,15,0,6.6000000000000005,0,972,1.6,86.28
2020,1,9,16,0,8.9,135,972,2.2,76.46000000000001
2020,1,9,17,0,10.700000000000001,96,972,2.7,66.07000000000001
2020,1,9,18,0,12.3,455,972,3.6,59.99
2020,1,9,19,0,12.9,546,971,4.7,60.85
2020,1,9,20,0,12.8,212,970,5.5,65.71000000000001
2020,1,9,21,0,12.5,252,969,5.5,69.9
2020,1,9,22,0,12.600000000000001,448,969,5,69.13
2020,1,9,23,0,12.5,94,970,3.9000000000000004,68.31
2020,1,10,0,0,10.700000000000001,139,970,2.3000000000000003,77.77
2020,1,10,1,0,8.9,0,971,2,83.78
2020,1,10,2,0,8.3,0,972,2.4000000000000004,86.73
2020,1,10,3,0,7.800000000000001,0,973,2.9000000000000004,88.28
2020,1,10,4,0,7.2,0,973,3.1,90.12
2020,1,10,5,0,6.6000000000000005,0,974,3,92.21000000000001
2020,1,10,6,0,6.1000000000000005,0,974,2.8000000000000003,93.79
2020,1,10,7,0,5.9,0,974,2.6,93.19
2020,1,10,8,0,5.800000000000001,0,975,2.5,91.68
2020,1,10,9,0,5.800000000000001,0,975,2.5,88.81
2020,1,10,10,0,5.6000000000000005,0,976,2.4000000000000004,87.09
2020,1,10,11,0,5.4,0,976,2.2,85.35000000000001
2020,1,10,12,0,5.2,0,977,2.2,84.02
2020,1,10,13,0,5.1000000000000005,0,978,2.2,82.46000000000001
2020,1,10,14,0,5,0,979,2.2,80.95
2020,1,10,15,0,6.1000000000000005,0,979,2.3000000000000003,77.86
2020,1,10,16,0,9.1,142,980,3.1,66.88
2020,1,10,17,0,11.5,319,980,3.2,54.27
2020,1,10,18,0,14.100000000000001,469,980,2.5,39.6
2020,1,10,19,0,15.8,563,979,1.2000000000000002,31.88
2020,1,10,20,0,16.7,593,978,0.5,31.16
2020,1,10,21,0,17,562,978,0.8,30.84
2020,1,10,22,0,16.7,469,978,1.1,32.12
2020,1,10,23,0,15.600000000000001,324,978,1.3,40.49
2020,1,11,0,0,12.9,147,978,1.1,57.7
2020,1,11,1,0,11.100000000000001,0,979,0.9,61.21
2020,1,11,2,0,10.100000000000001,0,979,1,65.13
2020,1,11,3,0,9.5,0,979,1.2000000000000002,66.03
2020,1,11,4,0,9.4,0,979,1.2000000000000002,63.79
2020,1,11,5,0,9.4,0,979,1.2000000000000002,60.82
2020,1,11,6,0,9.5,0,979,1,58.25
2020,1,11,7,0,9.4,0,979,0.8,57.9
2020,1,11,8,0,9.3,0,979,0.7000000000000001,58.53
2020,1,11,9,0,9.1,0,978,0.6000000000000001,59.43
2020,1,11,10,0,8.8,0,978,0.30000000000000004,60.82
2020,1,11,11,0,8.200000000000001,0,977,0.6000000000000001,64.47
2020,1,11,12,0,7.7,0,977,0.8,69
2020,1,11,13,0,7.5,0,978,0.8,73.83
2020,1,11,14,0,7.300000000000001,0,978,0.8,79.63
2020,1,11,15,0,7.4,0,978,0.8,86.15
2020,1,11,16,0,9.700000000000001,135,978,1.2000000000000002,82.9
2020,1,11,17,0,11.3,307,978,1.5,76.58
2020,1,11,18,0,13,462,978,1.7000000000000002,66.8
2020,1,11,19,0,14.3,560,976,2.1,58.660000000000004
2020,1,11,20,0,15.100000000000001,596,975,2.6,53.69
2020,1,11,21,0,15.5,568,974,2.9000000000000004,50.5
2020,1,11,22,0,15.200000000000001,474,974,2.9000000000000004,49.22
2020,1,11,23,0,14.200000000000001,329,974,2.7,52.65
2020,1,12,0,0,11.200000000000001,152,974,1.7000000000000002,69.41
2020,1,12,1,0,8.8,0,974,1.6,78.32000000000001
2020,1,12,2,0,7.9,0,974,1.6,83.62
2020,1,12,3,0,7.300000000000001,0,974,1.7000000000000002,85.87
2020,1,12,4,0,6.9,0,974,1.6,85.09
2020,1,12,5,0,6.5,0,975,1.6,84.86
2020,1,12,6,0,6.2,0,975,1.7000000000000002,85.49
2020,1,12,7,0,5.800000000000001,0,975,1.9000000000000001,87.69
2020,1,12,8,0,5.5,0,975,2.1,89.72
2020,1,12,9,0,5.1000000000000005,0,975,2.4000000000000004,92.84
2020,1,12,10,0,4.9,0,975,2.5,94.67
2020,1,12,11,0,4.7,0,975,2.7,96.21000000000001
2020,1,12,12,0,4.5,0,975,2.7,97.09
2020,1,12,13,0,4.3,0,975,2.5,97.18
2020,1,12,14,0,4.4,0,976,2.3000000000000003,95.22
2020,1,12,15,0,5.7,0,975,2.3000000000000003,89.26
2020,1,12,16,0,8.4,140,976,2.7,78.10000000000001
2020,1,12,17,0,10.9,316,976,1.8,67.91
2020,1,12,18,0,13.4,465,976,0.9,54.89
2020,1,12,19,0,14.8,558,975,1.9000000000000001,49.15
2020,1,12,20,0,15.600000000000001,595,974,2.5,47.75
2020,1,12,21,0,16,564,973,2.7,48.27
2020,1,12,22,0,15.8,475,973,2.7,49.910000000000004
2020,1,12,23,0,14.9,331,972,2.8000000000000003,55.75
2020,1,13,0,0,11.8,153,973,2.2,77.11
2020,1,13,1,0,9.5,0,973,2.1,88.13
2020,1,13,2,0,9,0,974,1.8,92.36
2020,1,13,3,0,8.6,0,974,1.4000000000000001,93.10000000000001
2020,1,13,4,0,8,0,974,1.2000000000000002,93.49
2020,1,13,5,0,7.6000000000000005,0,974,1,92.77
2020,1,13,6,0,7.2,0,974,0.9,92.75
2020,1,13,7,0,6.800000000000001,0,974,1,92.97
2020,1,13,8,0,6.300000000000001,0,974,1.1,93.87
2020,1,13,9,0,5.9,0,974,1.1,93.51
2020,1,13,10,0,5.7,0,974,1.1,91.11
2020,1,13,11,0,5.4,0,974,1.1,89.8
2020,1,13,12,0,5.1000000000000005,0,974,1.3,88.74
2020,1,13,13,0,5,0,974,1.4000000000000001,87.05
2020,1,13,14,0,4.9,0,975,1.5,85.99
2020,1,13,15,0,5.9,0,975,1.7000000000000002,82.18
2020,1,13,16,0,8.200000000000001,144,976,2.7,72.47
2020,1,13,17,0,10,323,976,2.7,63.47
2020,1,13,18,0,11.700000000000001,472,976,2,56.56
2020,1,13,19,0,13.4,568,976,1.2000000000000002,49.910000000000004
2020,1,13,20,0,14.5,603,975,1.6,46.5
2020,1,13,21,0,15,569,975,2.2,46.89
2020,1,13,22,0,14.9,477,975,2.4000000000000004,49.11
2020,1,13,23,0,14.200000000000001,332,975,2.2,54.230000000000004
2020,1,14,0,0,11.700000000000001,156,975,1.6,72.15
2020,1,14,1,0,10,0,975,1.5,77.7
2020,1,14,2,0,9.4,0,975,1.3,82.61
2020,1,14,3,0,8.9,0,975,1.1,85.36
2020,1,14,4,0,8.4,0,975,0.9,86.72
2020,1,14,5,0,7.800000000000001,0,975,0.9,88.43
2020,1,14,6,0,7.1000000000000005,0,976,1,90.85000000000001
2020,1,14,7,0,6.6000000000000005,0,975,0.9,91.65
2020,1,14,8,0,6.1000000000000005,0,975,0.8,92.96000000000001
2020,1,14,9,0,5.7,0,975,0.9,94.35000000000001
2020,1,14,10,0,5.4,0,975,1.2000000000000002,95.27
2020,1,14,11,0,5.300000000000001,0,975,1.3,94.69
2020,1,14,12,0,5.1000000000000005,0,975,1.4000000000000001,94.68
2020,1,14,13,0,4.800000000000001,0,975,1.7000000000000002,95.2
2020,1,14,14,0,4.7,0,976,1.7000000000000002,94.47
2020,1,14,15,0,6,0,976,1.5,88.37
2020,1,14,16,0,9,148,977,1.9000000000000001,76.37
2020,1,14,17,0,11.4,330,977,1.7000000000000002,66.18
2020,1,14,18,0,13.700000000000001,477,977,1.8,56.35
2020,1,14,19,0,15.200000000000001,575,976,1.9000000000000001,50.230000000000004
2020,1,14,20,0,16,610,975,2.3000000000000003,49.07
2020,1,14,21,0,16.2,580,974,2.7,49.58
2020,1,14,22,0,15.8,483,974,2.8000000000000003,52.18
2020,1,14,23,0,14.8,338,974,2.5,58.550000000000004
2020,1,15,0,0,12.100000000000001,159,974,1.8,76.3
2020,1,15,1,0,10.3,0,974,1.6,82.15
2020,1,15,2,0,9.600000000000001,0,975,1.3,86.85000000000001
2020,1,15,3,0,8.9,0,975,1,90.01
2020,1,15,4,0,8.200000000000001,0,975,0.9,91.57000000000001
2020,1,15,5,0,7.7,0,975,1,91.49
2020,1,15,6,0,7.2,0,975,1.3,91.54
2020,1,15,7,0,6.6000000000000005,0,974,1.4000000000000001,92.18
2020,1,15,8,0,6.300000000000001,0,974,1.5,91.53
2020,1,15,9,0,5.9,0,974,1.7000000000000002,91.56
2020,1,15,10,0,5.300000000000001,0,974,1.9000000000000001,92.24
2020,1,15,11,0,4.7,0,973,2.1,92.57000000000001
2020,1,15,12,0,4.3,0,973,2.3000000000000003,91.42
2020,1,15,13,0,4.1000000000000005,0,973,2.5,89.13
2020,1,15,14,0,4.1000000000000005,0,973,2.6,86.27
2020,1,15,15,0,5.4,0,973,2.8000000000000003,80.42
2020,1,15,16,0,8.3,148,974,3.2,67.14
2020,1,15,17,0,11.100000000000001,282,974,2.3000000000000003,55.03
2020,1,15,18,0,14.100000000000001,477,974,1.2000000000000002,40.730000000000004
2020,1,15,19,0,15.600000000000001,574,973,0.7000000000000001,35.84
2020,1,15,20,0,16.400000000000002,607,972,1.4000000000000001,34.87
2020,1,15,21,0,16.7,581,971,1.9000000000000001,36.910000000000004
2020,1,15,22,0,16.3,488,971,2.2,39.38
2020,1,15,23,0,15,343,971,2.2,49.870000000000005
2020,1,16,0,0,12.200000000000001,164,971,1.7000000000000002,66.95
2020,1,16,1,0,10.700000000000001,0,971,1.4000000000000001,70.58
2020,1,16,2,0,10.3,0,972,1,73.01
2020,1,16,3,0,10.100000000000001,0,972,0.6000000000000001,73.75
2020,1,16,4,0,9.8,0,972,0.7000000000000001,73.88
2020,1,16,5,0,9.5,0,972,0.7000000000000001,74.64
2020,1,16,6,0,9.1,0,972,0.8,77.31
2020,1,16,7,0,8.6,0,972,1,82.36
2020,1,16,8,0,8,0,972,1.2000000000000002,89.29
2020,1,16,9,0,7.6000000000000005,0,973,1.2000000000000002,95.26
2020,1,16,10,0,7.300000000000001,0,972,1.2000000000000002,99.87
2020,1,16,11,0,7.2,0,972,1.2000000000000002,100
2020,1,16,12,0,7.300000000000001,0,972,1.2000000000000002,100
2020,1,16,13,0,7.4,0,972,1.1,100
2020,1,16,14,0,7.6000000000000005,0,973,1,99.23
2020,1,16,15,0,8.3,0,973,0.8,94.83
2020,1,16,16,0,9.600000000000001,138,973,1.3,88
2020,1,16,17,0,10.4,72,974,1.7000000000000002,82.45
2020,1,16,18,0,11.600000000000001,128,974,2.3000000000000003,74.76
2020,1,16,19,0,12.9,288,973,3.1,65.99
2020,1,16,20,0,13.4,342,973,3.7,62.24
2020,1,16,21,0,13.100000000000001,81,973,4.1000000000000005,63.03
2020,1,16,22,0,12.4,287,973,4.1000000000000005,66.54
2020,1,16,23,0,11.200000000000001,95,973,3.8000000000000003,73.12
2020,1,17,0,0,9.700000000000001,157,973,2.9000000000000004,83.02
2020,1,17,1,0,9.1,12,974,2.5,88.75
2020,1,17,2,0,9.1,0,974,2.7,90.13
2020,1,17,3,0,9.1,0,974,3.2,91.76
2020,1,17,4,0,9.200000000000001,0,974,3.6,93.66
2020,1,17,5,0,9.5,0,975,3.7,95.19
2020,1,17,6,0,9.9,0,975,3.6,95.65
2020,1,17,7,0,9.8,0,975,3.3000000000000003,95.16
2020,1,17,8,0,9.3,0,975,3.2,92.87
2020,1,17,9,0,8.4,0,975,2.9000000000000004,90.97
2020,1,17,10,0,7.4,0,976,2.7,89.96000000000001
2020,1,17,11,0,6.4,0,976,2.4000000000000004,90.39
2020,1,17,12,0,5.7,0,976,2.2,90.27
2020,1,17,13,0,5.4,0,977,2.1,88.85000000000001
2020,1,17,14,0,5.1000000000000005,0,978,2.1,88.12
2020,1,17,15,0,5.9,0,979,2.2,86.35000000000001
2020,1,17,16,0,7.7,121,980,2.9000000000000004,79.92
2020,1,17,17,0,9.4,279,980,3.2,68.57000000000001
2020,1,17,18,0,11.700000000000001,496,980,3,52.99
2020,1,17,19,0,13.600000000000001,562,979,2.3000000000000003,41.1
2020,1,17,20,0,14.9,626,979,1.4000000000000001,35.04
2020,1,17,21,0,15.4,566,978,1,32.96
2020,1,17,22,0,15.4,505,978,1,33.5
2020,1,17,23,0,14.700000000000001,357,978,1,37.49
2020,1,18,0,0,12.3,113,979,1.1,55.72
2020,1,18,1,0,10.5,8,979,1.4000000000000001,60.76
2020,1,18,2,0,9.4,0,980,1.4000000000000001,66.38
2020,1,18,3,0,8.6,0,980,1.3,69.4
2020,1,18,4,0,8,0,980,1.3,69.84
2020,1,18,5,0,7.6000000000000005,0,980,1.4000000000000001,69.08
2020,1,18,6,0,7.1000000000000005,0,980,1.6,69.06
2020,1,18,7,0,6.6000000000000005,0,980,1.8,68.74
2020,1,18,8,0,6.300000000000001,0,979,2.2,66.97
2020,1,18,9,0,6.1000000000000005,0,979,2.5,65.09
